Date,Open,High,Low,Close,Adj Close,Volume
2009-03-25,258.391667666667,265.333333333333,254.475001,261.216674666667,226.668345,2516745.33333333
2009-03-26,256.416671666667,273.391672666667,254.750005,267.683339333333,232.279759333333,4290581.33333333
2009-03-27,258.825007,282.141672666667,258.825007,276.549998,239.973719,4356894.66666667
2009-03-30,263.841674666667,288.825002,261.216674666667,276.091664666667,239.576009,4576323.33333333
2009-03-31,265.900004,283.150004,263.275004,272.774994,236.697988,2834214
2009-04-01,265.791666666667,277.950002,260.583333333333,267.716664666667,232.308675333333,2775071.33333333
2009-04-02,267.775004,280.783335333333,265.191670666667,276.966664666667,240.335286666667,3334334
2009-04-06,275.775004,289.133331333333,273.191670666667,283.799998,246.264872333333,3440485.33333333
2009-04-08,283.608337333333,299.116668666667,279.941670666667,293.741668666667,254.891647333333,4018642.66666667
2009-04-09,294.666666666667,304.600006,288.041666666667,297.708333333333,258.333679,3699136
2009-04-13,300.166666666667,307.100006,288.408335333333,299.825002,260.17041,3483540.66666667
2009-04-15,301.666666666667,303.483337333333,286.583333333333,295.416666666667,256.345153666667,3412494.66666667
2009-04-16,296.333333333333,298.333333333333,282.075002,290.333333333333,251.934138,3792868
2009-04-17,291.466664666667,296.75,280.391662666667,287.141662666667,249.164596666667,4216704
2009-04-20,284.924998,295.049998,280.841664666667,284.424998,246.807220666667,3477198
2009-04-21,284.858327333333,294.966664666667,277.141662666667,280.875,243.726740666667,3913867.33333333
2009-04-22,282.058329333333,289.149994,272.483337333333,275.850006,239.366302666667,3900684
2009-04-23,281.516662666667,287.658325333333,271.225006,276.966664666667,240.335302,4241269.33333333
2009-04-24,278.241668666667,287.408325333333,273.716674666667,282.491668666667,245.129567666667,3222693.33333333
2009-04-27,282.216664666667,294.774994,279.608337333333,292.316670666667,253.655146333333,3482060
2009-04-28,290.483327333333,300.608327333333,284.799998,297.383341333333,258.051671333333,3651223.33333333
2009-04-29,297.491658666667,307.608327333333,291.808329333333,304,263.793202666667,4510184.66666667
2009-04-30,303.866658666667,309.824992,300.074992,307.366658666667,266.714579333333,3153330.66666667
2009-05-04,307.699992,325.116658666667,307.699992,318.683329333333,276.534485,3612371.33333333
2009-05-05,318.866658666667,332.774994,313.383321333333,323.25,280.497172333333,3327542
2009-05-06,321.558329333333,337.375,312.199992,325.458333333333,282.413452333333,12081224.6666667
2009-05-07,323.875,328.275004,311.733327333333,319.674998,277.395060333333,11513879.3333333
2009-05-08,317.041666666667,322.783335333333,308.799998,316.333333333333,274.495422333333,11543785.3333333
2009-05-11,317.083333333333,321.108337333333,307.799998,312.983337333333,271.588480666667,3673204.66666667
2009-05-12,312.75,321.241668666667,306.25,314.549998,272.947947,3964636
2009-05-13,315.083333333333,321.725006,305.666666666667,313.008331333333,271.610127666667,3685144
2009-05-14,311.666666666667,319.616668666667,305.049998,313.766662666667,272.268168,4375904.66666667
2009-05-15,314,321.125,307.383331333333,314.258331333333,272.694773333333,4618408
2009-05-18,334.766662666667,345.574992,320.716664666667,334.616658666667,290.360534666667,3409838
2009-05-19,356.766662666667,366.074992,329.099996,342.941660666667,297.584452333333,4005238
2009-05-20,364.433329333333,373.924998,335.599996,348.375,302.299184333333,3599436.66666667
2009-05-21,348.333333333333,356.158335333333,327.099996,332.308339333333,288.357483,4330427.33333333
2009-05-22,328.333333333333,338.658335333333,322.833333333333,326.358337333333,283.194437666667,3138074
2009-05-25,322.666666666667,329,316.108337333333,318.808329333333,276.643005333333,2665737.33333333
2009-05-26,316.825002,321.441670666667,312.191670666667,314.974996,273.31663,2932333.33333333
2009-05-27,316.958333333333,322.608337333333,312.325002,317.391662666667,275.413686,3492568.66666667
2009-05-28,314.858337333333,327.591674666667,312.450002,322.700002,280.019958333333,5357574
2009-05-29,320.491668666667,339.316670666667,317.808339333333,336.058329333333,291.611602666667,6659628
2009-06-01,327.583333333333,348.958333333333,324.900004,344.241668666667,298.712605666667,6440117.33333333
2009-06-02,340.349996,354.974996,336,349.5,303.275482,4315866.66666667
2009-06-03,343.891662666667,354.099996,341.074992,348.208333333333,302.154622333333,2656486.66666667
2009-06-04,346.166666666667,353.958333333333,343.241658666667,349.799998,303.535776666667,2508970
2009-06-05,347.666666666667,357.075002,344.299988,354.233327333333,307.382741333333,4025963.33333333
2009-06-08,353.450002,364.575002,350.449992,361.774994,313.926971333333,4918110
2009-06-09,360.799998,378.908335333333,357.908325333333,374.266662666667,324.766520333333,5363110.66666667
2009-06-10,373.466664666667,391.625,369.724996,384.341664666667,333.509013,4723721.33333333
2009-06-11,384.016662666667,398.741668666667,378.058329333333,389.841664666667,338.281545333333,3826284
2009-06-12,393,398.708333333333,383.075002,386.908325333333,335.736155333333,3270942.66666667
2009-06-15,389.616668666667,395.375,381.033335333333,386.274994,335.186564,2806288
2009-06-16,386.049998,394.466664666667,376.433339333333,386.808329333333,336.377471666667,2883089
2009-06-17,385.883331333333,393.666666666667,374.566670666667,385.633331333333,336.066497666667,2446907
2009-06-18,384.433329333333,393.833333333333,372.75,381.433329333333,333.126210666667,2139780.33333333
2009-06-19,382.333333333333,393.333333333333,374.016662666667,378.316660666667,330.404226,2703734.66666667
2009-06-22,379.799998,390.933329333333,371.683329333333,375.283325333333,327.755056,2764508
2009-06-23,373.799998,385.849996,367,372.033325333333,324.916656666667,2828272.33333333
2009-06-24,372.450002,384.683329333333,362.066670666667,372.683329333333,325.484365,2757642.66666667
2009-06-25,371.650004,386.083333333333,362.833333333333,376.299998,328.642995333333,3689051.66666667
2009-06-26,379.150004,394.966664666667,369.016662666667,386.549998,337.594899666667,3849719.33333333
2009-06-29,388.116668666667,399.466664666667,376.733327333333,388.033335333333,338.890401333333,3423261.33333333
2009-06-30,389.950002,401.466664666667,381.016662666667,391.150004,341.612345666667,2794809
2009-07-01,391.483337333333,398.333333333333,382.983337333333,389.666676666667,340.316833666667,2392315.33333333
2009-07-02,388.200002,396.099996,382.266672666667,390.933339333333,341.423075333333,2220685.66666667
2009-07-03,387.366668666667,394.233327333333,382.883341333333,391.300008,341.743316666667,1720001.66666667
2009-07-06,390.666666666667,395.383331333333,381.516672666667,387.216674666667,338.177154666667,1854031.33333333
2009-07-07,388.666666666667,394.700002,381.116668666667,386.933339333333,337.929687666667,1868888
2009-07-08,389.900004,393.533335333333,375.533335333333,383.666666666667,335.076721333333,2498041.66666667
2009-07-09,384.933339333333,391.083333333333,373.083333333333,386.149994,337.245534333333,2410690.33333333
2009-07-10,387.266672666667,393.816670666667,376.416666666667,388.149994,338.992258666667,3021387
2009-07-13,387.700002,397.850006,383.083333333333,393.599996,343.752054666667,2758898
2009-07-14,395.333333333333,404.516672666667,392.883331333333,399.866668666667,349.225087333333,2842119.33333333
2009-07-15,401.966664666667,413.133331333333,399.549998,409.200002,357.376373333333,2342343.66666667
2009-07-16,414.633331333333,424.399994,407.866668666667,416.633331333333,363.868255666667,2755184.33333333
2009-07-17,420.099996,435.949992,414.733337333333,425.683329333333,371.772094666667,3526987.66666667
2009-07-20,431.466664666667,465.150004,426.400004,451.483327333333,394.304596,8538561.33333333
2009-07-21,456.466664666667,491.266682666667,446.683329333333,470.75,411.131246,9440052
2009-07-22,477.233337333333,504.350016,457.116658666667,481.483327333333,420.505239,9703341
2009-07-23,485.900004,493.683339333333,465.449992,473.183329333333,413.256398666667,5223864.66666667
2009-07-24,481.566670666667,485.966664666667,466.099996,475.49999,415.279683666667,4374448.33333333
2009-07-27,481,487.283335333333,474.366668666667,480.166656666667,419.934865666667,3370723
2009-07-28,485.450002,487.966674666667,474.799998,481.833323333333,421.970418333333,3149440.66666667
2009-07-29,482.116668666667,492.866678666667,474.466664666667,486.916656666667,427.012990333333,3676578.66666667
2009-07-30,489.866668666667,511.550008,478.849996,504.516652666667,442.447682666667,5513269.33333333
2009-07-31,508.083333333333,529.900004,495.550008,519.616658666667,455.689992333333,5396599.66666667
2009-08-03,524.75,539.949992,510.916666666667,530.233337333333,465.000549333333,4137999.33333333
2009-08-04,529.833333333333,538.683329333333,521,529.25002,464.138224333333,2439467.66666667
2009-08-05,526.666666666667,537.666666666667,516.383321333333,530.266682666667,465.029795333333,2570975
2009-08-06,526.333333333333,537.516682666667,514.083333333333,525.516682666667,460.864166333333,2680675
2009-08-07,525.033325333333,531.100016,509.283335333333,518.50001,454.710754333333,2525904
2009-08-10,520.25,536.033345333333,511.433339333333,521.850006,457.648630666667,3225898.33333333
2009-08-11,523.083333333333,543.900004,518.066660666667,530.016672666667,464.810577333333,4003353.66666667
2009-08-12,529.216674666667,548.583333333333,519.699992,533.533345333333,467.894592333333,5132332
2009-08-13,535.633341333333,542.800008,521.566650666667,529.433349333333,464.298960666667,5033990.66666667
2009-08-14,533.133341333333,533.466674666667,516.199992,522.633341333333,458.335561333333,4418713
2009-08-17,527.066670666667,527.300008,514.283325333333,519.466664666667,455.558482,3524760.33333333
2009-08-18,517.266662666667,520.783325333333,507.583333333333,513.5,450.325907333333,3210746.33333333
2009-08-19,511.533325333333,515.683329333333,499.583333333333,505.683329333333,443.470855666667,3286005.66666667
2009-08-20,507.566660666667,512.649994,497.200002,502.633331333333,440.796051,2902362.33333333
2009-08-21,506.566660666667,511.866668666667,495.700002,502.766662666667,440.912984333333,2698892
2009-08-24,507.616668666667,515.583323333333,502.216664666667,510.599996,447.782664,2466197.66666667
2009-08-25,511.983337333333,523.116658666667,507.549988,519.699992,455.763173333333,2777587.33333333
2009-08-26,520.216674666667,537.283325333333,518.066650666667,532.783325333333,467.236897666667,3098187.66666667
2009-08-27,531.566670666667,550.666666666667,527.216654666667,541.516662666667,474.895762,4102141.66666667
2009-08-28,540.816670666667,557,532.883321333333,545.683329333333,478.549845333333,3941114.66666667
2009-08-31,542.25,549.933329333333,531.133321333333,538.533325333333,472.27949,3660736
2009-09-01,537.25,540.049988,523.833313333333,531.583333333333,466.184509333333,3599280.33333333
2009-09-02,529,537.683329333333,520.466654666667,529.516662666667,464.372060333333,4198994
2009-09-03,531.966674666667,541.216674666667,523.516662666667,531.716674666667,466.301422333333,4303392.66666667
2009-09-04,533.633341333333,543.766682666667,526.216674666667,533.383341333333,467.763031,3703601.33333333
2009-09-07,538.566670666667,547.316670666667,530.416666666667,538.833353333333,472.542521,3330985
2009-09-08,542.566670666667,556.016662666667,536.816670666667,545.833353333333,478.681335333333,3680201.33333333
2009-09-09,547.900004,562.949992,542.133341333333,555.350016,487.027221666667,3891658
2009-09-10,557.300008,568.099996,548.283345333333,557.216674666667,488.664255666667,3720523.66666667
2009-09-11,560.333333333333,567.599996,550.233337333333,559.116658666667,490.330485,3593566
2009-09-14,552.883341333333,567.300008,547.066670666667,558.666646666667,489.935872333333,2871697
2009-09-15,552.883341333333,569.533345333333,550.383341333333,563.783325333333,494.423014333333,2773242.33333333
2009-09-16,558.883341333333,573.183349333333,553.616678666667,567.166666666667,497.390096,2220946.66666667
2009-09-17,572.666666666667,581.216674666667,566.733337333333,575.116678666667,504.362009666667,2567988
2009-09-18,579.666666666667,585.983337333333,572.400004,579.150004,507.899129333333,2504181.66666667
2009-09-22,581.666666666667,594.666666666667,578.083333333333,589.866678666667,517.297373666667,2161974.66666667
2009-09-23,592.666666666667,602.550008,582.833333333333,592.516682666667,519.621338,2035173
2009-09-24,593.666666666667,608.983337333333,583.833333333333,598.700012,525.043986,2514839.66666667
2009-09-25,583.666666666667,606.316670666667,574.75,593.616678666667,520.586059333333,2398994
2009-09-29,576.466674666667,607.25,574.466674666667,600.116678666667,526.286438,2836279.66666667
2009-09-30,585.450012,611.75,584.533345333333,606.266682666667,531.679891,2431292.33333333
2009-10-01,606.450012,629.050008,604.550008,620.416666666667,544.088948666667,2867748.66666667
2009-10-05,620.033345333333,637.233337333333,612.75,622.049988,545.521362333333,2719994
2009-10-06,623.366678666667,639.100016,610.349996,619.783325333333,543.533508333333,3232432.33333333
2009-10-07,623.666686666667,628.766682666667,601.550008,607.066670666667,532.381429,3963937
2009-10-08,612.950012,615.350016,587.383341333333,592.433349333333,519.54835,4614366.33333333
2009-10-09,596.316670666667,602.683349333333,571.266682666667,574.950012,504.215871,5045103.66666667
2009-10-12,579.016662666667,591.133341333333,562.900004,571,500.751800333333,4228145
2009-10-13,574.349996,585.216674666667,567.066670666667,574.199992,503.558064333333,2534449.66666667
2009-10-14,577.650004,587.75,575.083333333333,584.599996,512.678609,1525633.33333333
2009-10-15,586.650004,592.300008,578.900004,585.25,513.248636666667,1368660
2009-10-16,581.650004,600.100016,573.900004,591.016662666667,518.305847,2566983.66666667
2009-10-20,587.199992,609.366678666667,580.866658666667,600.383321333333,526.520202333333,3210484.33333333
2009-10-21,595.866658666667,623.200012,595.199992,617.383321333333,541.428751333333,3460360.66666667
2009-10-22,617.866658666667,636.383341333333,611.649984,626.566650666667,549.48232,2977524.33333333
2009-10-23,627.366658666667,643.083353333333,620.983317333333,632.816650666667,554.963338,2919837
2009-10-26,635.033325333333,649.166686666667,626.649984,636.733317333333,558.398193333333,2643188.33333333
2009-10-27,643.666666666667,653.816690666667,633.049988,642.366658666667,563.338460333333,2584514.33333333
2009-10-28,647.766682666667,654.816690666667,634.849996,643.383321333333,564.816650666667,1932490
2009-10-29,645.433349333333,650.766682666667,633.583333333333,639.883321333333,562.325745,2067651
2009-10-30,640.133341333333,647.716674666667,628.733337333333,635.066650666667,558.674988,1890191.66666667
2009-11-03,636.400004,643.416666666667,617.400004,622.799988,547.883870666667,1754520.66666667
2009-11-04,628.099996,637.583333333333,610.333333333333,620.016662666667,545.435343666667,1700035
2009-11-05,624.099996,631.333333333333,605.533325333333,618.75,544.321045333334,1675898
2009-11-06,620.366658666667,630.983337333333,609.75,624.116678666667,549.042236666667,1911097.33333333
2009-11-09,625,630.983337333333,611.416666666667,623.133341333333,548.177226,1723812
2009-11-10,623.666666666667,630.650004,616.216674666667,623.850016,548.807637666667,2036996
2009-11-11,626.016662666667,634.666666666667,617.833333333333,631.550008,555.581380333333,2015317.33333333
2009-11-12,632.683329333333,645.833333333333,627.349996,642.416666666667,565.140889666667,2231264
2009-11-13,642.333333333333,661.133341333333,636.533325333333,656.916666666667,577.896728666667,2229179
2009-11-16,656.650004,671.133341333333,650.366658666667,663.75,583.908060666667,2141578.33333333
2009-11-17,664.316670666667,681.600016,655.616658666667,675.450012,594.200683333333,2244339
2009-11-18,676.333333333333,691.866678666667,667.599996,681.033345333333,599.112385666667,2408508.66666667
2009-11-19,682.966674666667,697.00002,670.766662666667,685.75002,603.261698,2398651.33333333
2009-11-20,686.300008,698.033345333333,674.366658666667,686.650024,604.053385,1974725.33333333
2009-11-23,687.633341333333,696.133341333333,675.199992,689.050008,606.164672666667,1468152
2009-11-24,692.333333333333,700,679.366658666667,695.433329333333,611.780131,1344353.33333333
2009-11-25,699.349996,705.216674666667,686.666666666667,698.649984,614.609904,1526433.33333333
2009-11-26,702.666666666667,707.666666666667,686.333333333333,696.583333333333,612.791890333333,1837374
2009-11-27,693.516662666667,701.800008,677.333333333333,687.050008,604.405354666667,2011905
2009-11-30,685.166666666667,695.566670666667,671.333333333333,682.25002,600.18278,2010177.33333333
2009-12-01,684.650004,694.25002,669.75,681.533345333333,599.552246333333,1813651.66666667
2009-12-02,690.783345333333,697.100016,677.099996,686.150004,603.613525666667,1545801
2009-12-03,695.366678666667,698.083353333333,678.849996,686.699992,604.097371666667,1395104
2009-12-04,687.900004,697.283345333333,679.099996,689.849996,606.868469333333,1512344.66666667
2009-12-07,688.916666666667,700.933349333333,685.083333333333,694.883341333333,611.296407,1519961
2009-12-08,692.949992,702.583333333333,688.75,697.633341333333,613.715474333333,1727872
2009-12-09,698.616658666667,705.883341333333,692.816670666667,701.466674666667,617.087727666667,1857112
2009-12-10,700.949992,707.25,695.133341333333,703.550008,618.920430333333,1765750.66666667
2009-12-11,703.383341333333,711.766682666667,698.383341333333,706.150004,621.207743,1509440.66666667
2009-12-14,704.383341333333,712.116678666667,700.933329333333,705.616658666667,620.738505,1226106.33333333
2009-12-15,705.383341333333,712.783345333333,699.349996,704.049988,619.360270333333,1297384.33333333
2009-12-16,703.566670666667,713.900004,697.683329333333,706.400004,621.427612666667,1443562
2009-12-17,709.233337333334,719.25,702.400004,712.283345333333,626.603332666667,1572472
2009-12-18,714.150004,725.75,709.849996,721.133341333333,634.388794,1690495
2009-12-21,723.616658666667,736.166666666667,720.349996,728.099996,640.517415333333,2650764.33333333
2009-12-22,730.949992,741,721.75,728.533325333333,640.898539333333,2551904.33333333
2009-12-23,732.849996,747,723.75,734.883321333333,646.484700666667,2831137
2009-12-24,739.483337333333,749.666666666667,728.599996,739.966654666667,650.956502333333,1786252.33333333
2009-12-29,741.75,752.766662666667,734.416666666667,745.75,656.044209666667,1630775
2009-12-30,746.266662666667,752.516662666667,730.983337333333,744.483337333334,654.929870333333,1131012.33333333
2009-12-31,745.016662666667,751.849996,731.900004,744.800008,655.208536666667,1096975
2010-01-04,745.683329333333,754.216674666667,735.949992,748.216674666667,658.214253666667,1048209
2010-01-05,750.016662666667,757.816670666667,746.383321333333,751.25,660.882710666667,1138605.33333333
2010-01-06,751.883321333333,756.883341333333,742.783325333333,746.116658666667,656.366841333333,1221224.33333333
2010-01-07,747.449992,750.383341333333,730.183329333333,733.699992,645.443705,1973092.66666667
2010-01-08,734.449992,736.700012,713.5,716.349996,630.180786,2645374.33333333
2010-01-11,718.5,726,702.633341333333,709.466674666667,624.125427333333,2806913
2010-01-12,717.333333333333,730.866658666667,707.966674666667,721.349996,634.579386333333,3232379.33333333
2010-01-13,727,756.833333333333,724.016682666667,750.933329333333,660.604065,4042728.33333333
2010-01-14,758.483337333333,782.950012,747,772.816650666667,679.855122666667,5044262.66666667
2010-01-15,779.816670666667,798.150004,762.083333333333,786.599996,691.980468666667,4863815.66666667
2010-01-18,798.150004,809.016662666667,778.199992,791.150004,695.983154,4255617.66666667
2010-01-19,799.400004,810.266662666667,781.300008,791.433349333333,696.232360666667,3393490.33333333
2010-01-20,798.133341333333,807.800008,780.850016,787.433349333333,692.713480333333,2793831.33333333
2010-01-21,788.883341333333,795.450012,772.483357333333,776.916686666667,683.461914,2431901.33333333
2010-01-22,775.150004,783.050008,761.166686666667,769.300008,676.761454333333,2835258
2010-01-25,763.583333333333,774.150004,751.25002,761.566670666667,669.958354,2612130
2010-01-27,766.599996,770.599996,742.00002,752.449992,662.516317,2571279
2010-01-28,762.766662666667,768.25,736.333353333334,747.083333333333,658.371948333333,2398313.33333333
2010-01-29,754.933329333333,759.683329333333,726.666686666667,740.416666666667,653.079691666667,2809153.33333333
2010-02-01,739.283325333333,753.516662666667,719.950012,741.366678666667,653.917602666667,2564755.66666667
2010-02-02,741.116658666667,755.083333333333,722.383341333333,740.25002,652.932739333333,2265087.66666667
2010-02-03,744.449992,760.783345333333,730.166666666667,745.833353333333,657.857483,1849146
2010-02-04,750.650004,757.816690666667,734.333333333333,743.350016,655.667134666667,1738912.66666667
2010-02-05,743.983337333333,748.600016,728.199992,738.383341333333,651.286295666667,1716901
2010-02-08,nan,nan,nan,nan,nan,nan
2010-02-09,nan,nan,nan,nan,nan,nan
2010-02-10,nan,nan,nan,nan,nan,nan
2010-02-11,731.300008,740.133341333333,719.099996,730.533345333333,644.362223333333,1585602
2010-02-15,734.283345333333,744.533345333333,728.049988,736.716674666667,649.816243333333,1292737.33333333
2010-02-16,740.116678666667,747.216674666667,733.883321333333,740.383341333333,653.050374333333,1117835.33333333
2010-02-17,742.566670666667,754.300008,738.583333333333,749.00002,660.650634666667,1005021.33333333
2010-02-18,751.550008,760.966674666667,744.433329333333,754.316690666667,665.340149,1024210.33333333
2010-02-19,757.383341333333,766.616678666667,750.083333333333,758.533345333333,669.059468666667,1000597.66666667
2010-02-22,759.933349333333,764.800008,751.283325333333,756,666.824951333333,1093162.66666667
2010-02-23,757.300008,763.383341333333,751.699992,755.533325333333,666.413370666667,1029024.33333333
2010-02-24,756.966674666667,762.733337333333,750.283325333333,756.633321333333,667.383626,1035398.66666667
2010-02-25,757.333333333333,766.466674666667,752.383321333333,761.566650666667,671.735025666667,1345428.33333333
2010-02-26,761.599996,768.5,754.866658666667,764.566650666667,674.381083,1433682.33333333
2010-03-02,764.299988,773.016662666667,753.166666666667,764.466654666667,674.292846666667,1627496
2010-03-03,765.699992,772.449992,754.133341333333,763.75,673.660807333333,1623711.66666667
2010-03-04,765.433329333333,773.849996,755.100016,764.583333333333,674.395853666667,1637338
2010-03-05,765.733337333333,771,758.716674666667,765.283345333333,675.013305666667,1476950
2010-03-08,767.333333333333,770.316670666667,760.433349333333,765.083333333333,674.836873333333,1015943.33333333
2010-03-09,766.866658666667,768.983337333333,759.150004,763.066670666667,673.058105333333,1059443
2010-03-10,765.199992,771.816670666667,761.150004,764.666666666667,674.469339666667,1293464
2010-03-11,764.766662666667,777.650004,761.099996,770.483337333334,679.599833,1843557.66666667
2010-03-12,768.916666666667,785.950012,764.983337333333,780.116658666667,688.096781333333,1876606
2010-03-15,781.25,793.116678666667,774.650004,789.533325333333,696.402750666667,1718813.33333333
2010-03-16,792.333333333333,804.966674666667,785.033345333333,802.183329333333,707.560648666667,1963240
2010-03-17,806.150004,817.316670666667,799.650004,814.650004,718.556823666667,1942377.66666667
2010-03-18,817.483337333334,832.616678666667,812.316670666667,829.233337333333,731.419942333333,2219680.66666667
2010-03-19,833.5,840.950012,822.099996,831.849996,733.727925666667,1831367.33333333
2010-03-22,828.083333333333,841.783345333333,818.583333333333,829.150004,731.346456,2102662
2010-03-23,821.716674666667,837.75,810.633341333333,824.783325333333,727.494832333333,1958548
2010-03-25,816.716674666667,833.75,811.166666666667,825.716674666667,728.318054,1620283
2010-03-26,824.400004,834.533325333333,815.416666666667,828.683329333333,730.934712666667,1753776
2010-03-29,829.433329333333,835.266662666667,820.799988,827.833333333333,730.184977,1535058.66666667
2010-03-30,827.433329333333,834.033325333333,816.283325333333,822.266662666667,725.274983666667,1826442.33333333
2010-03-31,820.866658666667,827.133321333333,809.333333333333,812.333333333333,716.513407333333,1423038.66666667
2010-04-01,810.866658666667,817.549988,794.333333333333,797.533345333333,703.459228666667,2270578.66666667
2010-04-05,798.316650666667,811.049988,785.516662666667,796.150004,702.239013666667,2660273
2010-04-06,798.116658666667,811.349996,786.216654666667,797.266662666667,703.223938,2644385.66666667
2010-04-07,801.083333333333,811.900004,791.166666666667,802.399984,707.751709,2080939
2010-04-08,802.300008,811.633341333333,790.850016,799.149984,704.885071,1621460
2010-04-09,798.300008,808.466674666667,787.766682666667,797.849996,703.738403333333,1870227
2010-04-12,796,808.133341333333,786.466674666667,796.366658666667,702.429992666667,1756168
2010-04-13,796.333333333333,805.133341333333,789.449992,796.383321333333,702.444763,1730388.66666667
2010-04-15,797.666666666667,810.566670666667,788.533325333333,803.516642666667,708.736714666667,2382135
2010-04-16,803.900004,819.566670666667,798.799988,813.549988,717.586609,2594291.66666667
2010-04-19,813.233337333334,828.900004,806.049988,819.216654666667,722.584818666667,2751137.66666667
2010-04-20,816.566670666667,829.300008,810.549988,816.25,719.968099,2508269
2010-04-21,818,828.550008,799.866658666667,805.516662666667,710.500854333333,3795941.33333333
